1.0026805,0.015362565,0.005315134,0.046160795,0.04385272,1.0026901,23.355434,20.75625,22.143755,1.0027887,-22.143751,-0.0030184689,-20.75625,0.11779702,0.01472647,7.4250016,7.425129,30.350742,7.425,22.04433,7.4250145,7.492396,20.756256,0.10937178
1.002467,0.014720807,0.0057031526,0.0459512,0.04390144,1.0024766,23.313921,20.868752,22.106255,1.0025656,-22.10625,-0.0036587503,-20.868752,0.10972121,0.014055699,7.406252,7.4063797,30.40051,7.4062505,22.144014,7.406264,7.473787,20.868755,0.10062204
1.0017048,0.014197728,0.00538533,0.045786306,0.043861285,1.0017143,23.42092,20.8125,22.181255,1.0017959,-22.181252,-0.0031404274,-20.8125,0.12596287,0.013506887,7.5187516,7.5188775,30.416576,7.51875,22.12898,7.518762,7.585184,20.812504,0.11812152
1.0017048,0.016401568,0.009507596,0.033619773,0.030849181,1.001743,23.456783,20.643753,22.200005,1.0018009,-22.2,-0.0037197294,-20.643751,0.10517904,0.013872761,7.5750055,7.5750623,30.315086,7.5750003,21.989658,7.575013,7.640945,20.643755,0.10062204
1.0024976,0.013750802,0.0038721773,0.04170592,0.039563786,1.0024976,23.510025,20.53125,22.256254,1.0025918,-22.25625,-0.0038721773,-20.53125,0.10805135,0.013750802,7.5750003,7.575103,30.27991,7.5750003,21.884077,7.5750127,7.641049,20.531254,0.10062204
1.0024976,0.015216492,0.0055125165,0.046112385,0.04387708,1.0025071,23.575022,20.362501,22.331257,1.0026035,-22.331251,-0.0033538546,-20.362501,0.0978251,0.014574022,7.5562515,7.556377,30.221123,7.55625,21.719309,7.5562644,7.6224613,20.362507,0.08749743
1.002772,0.019319976,0.013754916,0.037761535,0.035240177,1.0028578,23.604555,20.287504,22.368755,1.0028721,-22.368752,-0.004116094,-20.2875,0.098313004,0.014177658,7.537512,7.5375814,30.198406,7.5375004,21.642471,7.5375137,7.603911,20.287506,0.0918723
1.0029244,0.016894381,0.009789509,0.041942358,0.039617874,1.0029626,23.581425,20.137503,22.312504,1.0030285,-22.3125,-0.0043905005,-20.1375,0.09594842,0.0144520635,7.631255,7.631352,30.056057,7.6312504,21.53497,7.631264,7.6968718,20.137506,0.08749743
1.0026805,0.014662595,0.0058021313,0.037693232,0.035205867,1.0026901,23.59969,19.987503,22.312504,1.0027782,-22.3125,-0.0038111983,-19.987501,0.086174965,0.01399472,7.687502,7.68758,29.955767,7.6875005,21.414898,7.6875134,7.7526145,19.987507,0.07874768
1.0035038,0.016972693,0.009643751,0.03790042,0.035233106,1.003542,23.648975,19.781252,22.312504,1.0036092,-22.3125,-0.004055115,-19.78125,0.08219636,0.014543531,7.837505,7.8375783,29.818542,7.8375,21.277317,7.8375134,7.9014826,19.781256,0.074372806
1.0037781,0.014543531,0.0038721773,0.030008936,0.026533294,1.0037781,23.636576,19.78125,22.312504,1.0038835,-22.3125,-0.0038721773,-19.78125,0.09135,0.014543531,7.8,7.8000445,29.818542,7.8,21.263533,7.800014,7.8643227,19.781256,0.08749743
1.0037781,0.016504852,0.009460546,0.03367028,0.030834712,1.0038162,23.695862,19.743753,22.368755,1.0038756,-22.368752,-0.003597771,-19.743752,0.08858439,0.01399472,7.818755,7.8188105,29.83583,7.8187504,21.23555,7.818763,7.8829203,19.743757,0.08312255
1.0029548,0.015128907,0.0057031526,0.02271511,0.017877875,1.0029644,23.655195,19.706251,22.312504,1.0030594,-22.3125,-0.0036587503,-19.706251,0.076403834,0.014482552,7.8562517,7.85627,29.768843,7.8562503,21.214546,7.8562636,7.920012,19.706257,0.074372806
1.0037477,0.013445907,0.003902667,0.033445895,0.030871773,1.0037477,23.595913,19.725,22.256254,1.0038377,-22.25625,-0.003902667,-19.725,0.08043103,0.013445907,7.8375,7.8375597,29.739138,7.8375,21.225035,7.8375115,7.9015136,19.725006,0.074372806
1.0035342,0.015099723,0.005923902,0.03786542,0.03522614,1.0035437,23.584467,19.6875,22.237507,1.0036383,-22.237501,-0.0039941357,-19.6875,0.074372806,0.0144520635,7.8562517,7.856328,29.700237,7.8562503,21.19713,7.8562636,7.9200854,19.687506,0.06562307
1.0032599,0.01495388,0.005606572,0.037807494,0.035174165,1.0032694,23.677362,19.78125,22.368755,1.0033617,-22.368752,-0.0035063024,-19.78125,0.07054268,0.014299616,7.7625017,7.7625794,29.860659,7.7625003,21.249805,7.7625136,7.827065,19.781256,0.061248202
1.0039,0.016894381,0.009306594,0.03786542,0.035142317,1.0039382,23.694437,19.800003,22.406254,1.0040041,-22.40625,-0.0031709168,-19.800001,0.07054268,0.0144520635,7.706255,7.70633,29.901173,7.70625,21.246796,7.7062635,7.7713647,19.800007,0.061248202
1.0044185,0.022930399,0.0178473,0.03402068,0.030824173,1.0045708,23.663845,19.83751,22.425007,1.0045277,-22.425001,-0.0035063024,-19.837502,0.07640384,0.014817938,7.55627,7.556312,29.940058,7.55625,21.227892,7.556265,7.622714,19.837507,0.06999794
1.0034733,0.015538015,0.0053499998,0.03804232,0.03513418,1.0034828,23.728968,19.837502,22.500006,1.003584,-22.5,-0.0030794481,-19.837502,0.074372806,0.014909408,7.537502,7.5375814,29.996275,7.5375004,21.221224,7.537515,7.6040034,19.837507,0.06562307
1.0035647,0.014720807,0.0052134185,0.037715916,0.035113644,1.0035743,23.687456,19.837502,22.462505,1.0036632,-22.462502,-0.0028355315,-19.837502,0.06677951,0.014055699,7.5187516,7.5188317,29.968157,7.51875,21.214573,7.5187635,7.58543,19.837507,0.056873325
1.004022,0.01504137,0.0055125165,0.02618379,0.022129975,1.0040315,23.711191,19.893751,22.481256,1.0041251,-22.48125,-0.0033538546,-19.893751,0.069172785,0.014391084,7.537502,7.537532,30.01946,7.5375004,21.273815,7.537514,7.604076,19.893757,0.06562307
1.0044185,0.014177658,0.0033538546,0.037761535,0.035159297,1.0044185,23.806189,19.85625,22.556255,1.0045185,-22.556252,-0.0033538546,-19.85625,0.074372806,0.014177658,7.6125,7.612581,30.050877,7.6125,21.265486,7.6125135,7.678478,19.856256,0.06562307
1.0042964,0.014633497,0.005842367,0.033657618,0.030867932,1.004306,23.81797,19.875,22.575005,1.0043935,-22.575,-0.0038721773,-19.875,0.0645942,0.01396423,7.593752,7.5938125,30.077337,7.5937505,21.276293,7.5937634,7.659873,19.875006,0.056873325
1.004205,0.015421029,0.0054940195,0.034007415,0.0308039,1.0042145,23.80045,19.7625,22.537506,1.0043138,-22.5375,-0.003323365,-19.7625,0.060777657,0.0147874495,7.6500015,7.6500616,29.974913,7.65,21.191483,7.6500144,7.715629,19.762506,0.052498456
1.0046928,0.014866436,0.005842367,0.029847836,0.026533294,1.0047023,23.80045,19.650002,22.537504,1.0047933,-22.5375,-0.0038721773,-19.650002,0.05869506,0.014208146,7.6500015,7.6500454,29.900862,7.65,21.086609,7.6500134,7.7156925,19.650007,0.052498456
1.0041746,0.014517162,0.005263727,0.025886212,0.022069318,1.004184,23.841988,19.725002,22.575005,1.00427,-22.575,-0.0029270002,-19.725,0.052861772,0.013842272,7.6687517,7.6687813,29.97843,7.6687503,21.163303,7.6687627,7.734216,19.725006,0.048123587
