Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1712535992181,-0.033200413,0.13878371,9.871291,1.5271181E-4,-7.635591E-5,-0.0,7.9500003,-19.6875,-22.612501
1712535992383,-0.030807592,0.13938192,9.870992,-0.0,-7.635591E-5,-0.0,7.8562503,-19.81875,-22.612501
1712535992586,-0.02213361,0.14057833,9.865009,-7.635591E-5,-2.2906772E-4,-0.0,7.8187504,-19.743752,-22.59375
1712535992788,-0.025423741,0.14327025,9.873085,0.0,-2.2906772E-4,1.5271181E-4,7.7625003,-19.78125,-22.612501
1712535992990,-0.031106694,0.14177474,9.873085,7.635591E-5,-2.2906772E-4,-0.0,7.7625003,-19.6875,-22.6875
1712535993193,-0.032901313,0.14267205,9.869496,-1.5271181E-4,-1.5271181E-4,-1.5271181E-4,7.8375,-19.612501,-22.66875
1712535993396,-0.031106694,0.13549358,9.869496,-7.635591E-5,-1.5271181E-4,-7.635591E-5,7.8562503,-19.725,-22.66875
1712535993598,-0.025722843,0.14087744,9.872487,7.635591E-5,-2.2906772E-4,2.2906772E-4,7.89375,-19.78125,-22.706251
1712535993800,-0.032004002,0.14207384,9.87488,-0.0,-1.5271181E-4,-7.635591E-5,7.89375,-19.837502,-22.706251
1712535994002,-0.030209387,0.1372882,9.868897,7.635591E-5,-1.5271181E-4,-2.2906772E-4,8.00625,-19.837502,-22.6875
1712535994204,-0.02871387,0.13908282,9.8727865,-0.0,-1.5271181E-4,-0.0,8.025001,-19.800001,-22.6875
1712535994407,-0.027816564,0.13968103,9.867104,-7.635591E-5,-7.635591E-5,-0.0,8.00625,-19.7625,-22.706251
1712535994609,-0.035294134,0.14207384,9.865309,-0.0,-1.5271181E-4,-1.5271181E-4,7.9875,-19.837502,-22.650002
1712535994811,-0.020937199,0.14386846,9.869795,-2.2906772E-4,7.635591E-5,-0.0,7.9687505,-19.893751,-22.650002
1712535995014,-0.0317049,0.14177474,9.871291,0.0,7.635591E-5,-2.2906772E-4,7.9875,-19.85625,-22.66875
1712535995217,-0.02871387,0.14027923,9.871889,7.635591E-5,-1.5271181E-4,-0.0,7.9500003,-19.875,-22.575
1712535995418,-0.029312078,0.14536397,9.873384,-7.635591E-5,-2.2906772E-4,7.635591E-5,7.93125,-19.800001,-22.59375
1712535995621,-0.033499517,0.14506488,9.865608,7.635591E-5,-3.0542363E-4,-1.5271181E-4,7.8750005,-19.706251,-22.59375
1712535995823,-0.038285162,0.13938192,9.873085,7.635591E-5,-1.5271181E-4,-0.0,7.8375,-19.78125,-22.63125
1712535996025,-0.031405795,0.13220344,9.871889,0.0,-1.5271181E-4,-7.635591E-5,7.8562503,-19.85625,-22.59375
1712535996228,-0.02961118,0.14327025,9.880862,2.2906772E-4,-7.635591E-5,7.635591E-5,7.9500003,-19.837502,-22.612501
1712535996430,-0.023330022,0.13938192,9.874282,-1.5271181E-4,-0.0,0.0,7.8375,-19.95,-22.575
1712535996632,-0.03379862,0.13668999,9.870692,-7.635591E-5,-3.0542363E-4,-0.0,7.8375,-20.025002,-22.59375
1712535996834,-0.031106694,0.13668999,9.87488,-7.635591E-5,-0.0,7.635591E-5,7.8,-19.96875,-22.59375
1712535997036,-0.03379862,0.13968103,9.871889,0.0,-0.0,-7.635591E-5,7.7625003,-20.00625,-22.575
1712535997239,-0.027218357,0.14446667,9.872188,7.635591E-5,-1.5271181E-4,-0.0,7.7625003,-20.04375,-22.556252
1712535997442,-0.031405795,0.1363909,9.874282,-7.635591E-5,-2.2906772E-4,7.635591E-5,7.7625003,-19.987501,-22.650002
1712535997644,-0.029312078,0.1369891,9.867402,0.0,-1.5271181E-4,1.5271181E-4,7.70625,-19.9125,-22.59375
1712535997846,-0.0212363,0.14536397,9.865009,-7.635591E-5,-7.635591E-5,-7.635591E-5,7.7625003,-19.743752,-22.59375
1712535998049,-0.031106694,0.14027923,9.867702,-7.635591E-5,-7.635591E-5,7.635591E-5,7.7812505,-19.7625,-22.556252
1712535998251,-0.026620151,0.14985052,9.873384,-7.635591E-5,-2.2906772E-4,-1.5271181E-4,7.8187504,-19.743752,-22.575
1712535998454,-0.030209387,0.15044872,9.865608,7.635591E-5,-1.5271181E-4,-0.0,7.89375,-19.78125,-22.556252
1712535998656,-0.031405795,0.13968103,9.870992,7.635591E-5,-3.8177954E-4,-0.0,7.93125,-19.725,-22.556252
1712535998858,-0.033499517,0.14117654,9.876974,7.635591E-5,-1.5271181E-4,-0.0,7.9125004,-19.63125,-22.518751
1712535999060,-0.028115666,0.1468595,9.873384,7.635591E-5,-2.2906772E-4,-1.5271181E-4,7.9500003,-19.575,-22.40625
1712535999263,-0.03678965,0.14596218,9.868001,7.635591E-5,-1.5271181E-4,7.635591E-5,7.9500003,-19.63125,-22.48125
1712535999465,-0.031405795,0.13399807,9.868001,-0.0,-7.635591E-5,7.635591E-5,7.89375,-19.63125,-22.518751
1712535999667,-0.029312078,0.1372882,9.868001,-0.0,-1.5271181E-4,7.635591E-5,7.93125,-19.612501,-22.612501
