Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1706746472675,0.0030879634,0.0018417835,-0.0027990341,-7.635591E-5,2.2906772E-4,-0.0,107.943756,-92.4375,29.587502
1706746472878,-9.3110255E-4,-0.0019358993,0.004588127,-7.635591E-5,7.635591E-5,-7.635591E-5,108.00001,-92.3625,29.493752
1706746473080,-0.0012599684,-6.9484115E-4,-0.001499176,-0.0,-2.2906772E-4,-7.635591E-5,108.05625,-92.25,29.5125
1706746473282,6.7971984E-4,-2.4592876E-4,0.0022649765,-1.5271181E-4,-2.2906772E-4,0.0,108.075005,-92.2125,29.56875
1706746473484,0.0013382034,-2.47851E-4,-3.1757355E-4,-1.5271181E-4,-7.635591E-5,-2.2906772E-4,108.1125,-92.15625,29.531252
1706746473686,0.0016288788,0.0024081916,-0.0018100739,-3.0542363E-4,1.5271181E-4,-1.5271181E-4,108.15,-92.231255,29.5125
1706746473889,-0.0019430568,0.0027329475,3.1089783E-4,0.0,1.5271181E-4,-0.0,108.15,-92.287506,29.475
1706746474091,-0.0011392927,-0.0016082823,0.00111866,7.635591E-5,-1.5271181E-4,0.0,108.131256,-92.2125,29.5125
1706746474293,0.0011926463,-5.1513314E-4,5.159378E-4,-7.635591E-5,1.5271181E-4,-1.5271181E-4,108.00001,-92.043755,29.643751
1706746474496,-3.7319039E-4,0.0021127164,-0.0014028549,-0.0,-1.5271181E-4,-1.5271181E-4,107.81251,-92.137505,29.906252
1706746474697,0.002148404,5.236715E-4,0.0015687943,-7.635591E-5,-7.635591E-5,7.635591E-5,107.81251,-92.231255,29.85
1706746474900,0.0018980261,-8.0004334E-5,-0.0011577606,-7.635591E-5,-0.0,-7.635591E-5,107.71876,-92.568756,29.812502
1706746475102,-0.0022579022,-3.7044287E-4,4.4345856E-4,0.0,7.635591E-5,7.635591E-5,107.5875,-92.86875,29.868752
1706746475305,-0.001502473,0.0027023107,3.709793E-4,7.635591E-5,-1.5271181E-4,0.0,107.568756,-93.075005,29.831251
1706746475507,4.874221E-4,1.17108226E-4,6.275177E-4,-7.635591E-5,1.5271181E-4,7.635591E-5,107.43751,-93.4875,29.831251
1706746475709,7.0571224E-4,-5.414337E-4,5.683899E-4,-7.635591E-5,-7.635591E-5,3.8177954E-4,107.45625,-93.881256,29.775002
1706746475912,-0.0015041819,-0.0043973774,2.2602081E-4,-0.0,0.0,3.8177954E-4,107.568756,-94.200005,29.587502
1706746476114,0.0011590801,5.8816373E-4,-0.004635811,-1.5271181E-4,-1.5271181E-4,3.8177954E-4,107.49375,-94.275,29.6625
1706746476316,9.869458E-6,0.0011813194,-0.0049180984,-1.5271181E-4,-7.635591E-5,4.5813544E-4,107.34376,-94.481255,29.775002
1706746476518,-0.0039463667,0.0030186027,-0.0013818741,-7.635591E-5,-1.5271181E-4,3.0542363E-4,107.34376,-94.443756,29.79375
1706746476720,-0.0021417178,-0.0012671202,-0.004034996,-0.0,-1.5271181E-4,5.344914E-4,107.381256,-94.40625,29.7
1706746476923,0.003083401,1.6951561E-4,-0.002614975,-7.635591E-5,0.0,7.635591E-4,107.381256,-94.275,29.75625
1706746477126,-0.0014404411,-0.0013794005,-0.0038728714,-0.0,7.635591E-5,6.8720314E-4,107.49375,-94.0875,29.681252
1706746477328,6.226769E-4,-6.313771E-4,-0.0036420822,7.635591E-5,-7.635591E-5,8.39915E-4,107.568756,-94.012505,29.60625
1706746477530,-0.0013416344,0.0015771836,-0.0027303696,7.635591E-5,0.0,8.39915E-4,107.53126,-93.84375,29.475
1706746477732,-0.0013249575,0.0013783574,-0.004401207,7.635591E-5,-7.635591E-5,9.926268E-4,107.606255,-94.012505,29.362501
1706746477935,7.032355E-4,0.0012120306,-0.0017213821,-7.635591E-5,-7.635591E-5,6.8720314E-4,107.662506,-93.9375,29.38125
1706746478137,-0.0030763634,-0.003382966,6.008148E-4,7.635591E-5,-2.2906772E-4,8.39915E-4,107.64375,-93.76875,29.531252
1706746478339,3.3158227E-4,4.6366453E-4,-0.004231453,2.2906772E-4,7.635591E-5,7.635591E-4,107.606255,-93.58125,29.812502
1706746478542,-6.230807E-4,2.1876395E-4,-0.0016803741,-7.635591E-5,-0.0,8.39915E-4,107.475006,-93.693756,29.98125
1706746478744,-0.002054135,-2.0621717E-4,-8.955002E-4,-7.635591E-5,7.635591E-5,8.39915E-4,107.325005,-93.75,30.13125
1706746478946,-0.0013815331,0.0023559332,-0.0018873215,0.0,-7.635591E-5,8.39915E-4,107.2125,-93.80625,30.225
1706746479148,-0.0013806608,0.00197801,-0.0016403198,-2.2906772E-4,1.5271181E-4,7.635591E-4,107.175,-93.75,30.431252
1706746479351,1.7404417E-4,-0.0028330684,-3.1471252E-5,-0.0,2.2906772E-4,8.39915E-4,107.193756,-93.58125,30.487501
