Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1707067599976,-0.56350976,-0.04007978,9.866804,5.344914E-4,-0.0013744063,-1.5271181E-4,-4.03125,-30.768751,-22.743752
1707067600179,-0.5596214,-0.040677983,9.8632145,5.344914E-4,-0.0012980504,-7.635591E-5,-4.0125003,-30.675001,-22.800001
1707067600381,-0.55752766,-0.03678965,9.865907,6.8720314E-4,-0.0015271181,-2.2906772E-4,-4.0125003,-30.525002,-22.81875
1707067600584,-0.55812585,-0.04127619,9.865009,6.1084726E-4,-0.0012216945,-7.635591E-5,-4.1062503,-30.581251,-22.7625
1707067600785,-0.5605187,-0.039780676,9.870692,6.8720314E-4,-0.0012216945,-2.2906772E-4,-4.14375,-30.675001,-22.7625
1707067600988,-0.5662017,-0.041575294,9.866206,3.8177954E-4,-0.0014507623,0.0,-4.14375,-30.69375,-22.743752
1707067601190,-0.56440705,-0.04007978,9.868001,3.0542363E-4,-0.00167983,-3.8177954E-4,-4.1062503,-30.675001,-22.800001
1707067601392,-0.5617151,-0.03888337,9.865608,4.5813544E-4,-0.0018325418,-0.0,-4.1062503,-30.562502,-22.893751
1707067601595,-0.55722857,-0.038285162,9.865009,3.8177954E-4,-0.0013744063,-3.0542363E-4,-4.0125003,-30.6,-22.875
1707067601797,-0.5599205,-0.041874398,9.866505,4.5813544E-4,-0.0012980504,-1.5271181E-4,-3.9750001,-30.618752,-22.85625
1707067601999,-0.55752766,-0.04007978,9.868599,6.1084726E-4,-0.0013744063,-1.5271181E-4,-3.91875,-30.675001,-22.875
1707067602201,-0.5605187,-0.04007978,9.866804,5.344914E-4,-0.0015271181,-2.2906772E-4,-3.8625002,-30.6375,-22.875
1707067602404,-0.55513483,-0.041575294,9.864711,4.5813544E-4,-0.0013744063,-7.635591E-5,-3.8625002,-30.54375,-22.85625
1707067602606,-0.5560322,-0.040677983,9.864112,5.344914E-4,-0.0013744063,-3.0542363E-4,-3.80625,-30.487501,-22.875
1707067602809,-0.5617151,-0.040977087,9.8632145,4.5813544E-4,-0.0014507623,-3.8177954E-4,-3.7875001,-30.562502,-22.837502
1707067603011,-0.5590232,-0.037686955,9.867104,4.5813544E-4,-0.0015271181,-1.5271181E-4,-3.7875001,-30.768751,-22.78125
1707067603213,-0.5623133,-0.04007978,9.8632145,5.344914E-4,-0.0013744063,-1.5271181E-4,-3.80625,-30.750002,-22.800001
1707067603415,-0.5632106,-0.043070808,9.865009,3.8177954E-4,-0.0013744063,-7.635591E-5,-3.825,-30.69375,-22.7625
1707067603618,-0.558425,-0.038584266,9.865608,6.1084726E-4,-0.0014507623,-3.8177954E-4,-3.80625,-30.73125,-22.6875
1707067603820,-0.5590232,-0.040378883,9.865907,3.8177954E-4,-0.0012980504,0.0,-3.80625,-30.675001,-22.706251
1707067604022,-0.5566304,-0.040378883,9.870992,3.8177954E-4,-0.0012980504,-3.8177954E-4,-3.7687502,-30.581251,-22.6875
1707067604224,-0.5620142,-0.03499503,9.867402,4.5813544E-4,-0.0014507623,-3.0542363E-4,-3.825,-30.562502,-22.725
1707067604427,-0.5590232,-0.037686955,9.868001,6.1084726E-4,-0.0014507623,-2.2906772E-4,-3.825,-30.50625,-22.78125
1707067604629,-0.5665008,-0.041874398,9.868001,4.5813544E-4,-0.0014507623,-3.0542363E-4,-3.80625,-30.375002,-22.7625
1707067604831,-0.56350976,-0.03678965,9.865608,5.344914E-4,-0.0013744063,-3.0542363E-4,-3.8812501,-30.375002,-22.743752
1707067605033,-0.5626124,-0.039481573,9.866206,5.344914E-4,-0.0014507623,-3.0542363E-4,-3.9375002,-30.35625,-22.743752
1707067605236,-0.56111693,-0.040677983,9.867702,4.5813544E-4,-0.0014507623,-2.2906772E-4,-3.9562502,-30.45,-22.7625
1707067605438,-0.5617151,-0.037686955,9.866206,4.5813544E-4,-0.0012980504,-7.635591E-5,-3.91875,-30.487501,-22.7625
1707067605640,-0.5623133,-0.038285162,9.867702,5.344914E-4,-0.0012216945,-1.5271181E-4,-3.9750001,-30.54375,-22.78125
1707067605843,-0.56440705,-0.04007978,9.867104,3.8177954E-4,-0.0013744063,-7.635591E-5,-3.9750001,-30.618752,-22.743752
1707067606045,-0.5620142,-0.038584266,9.866206,4.5813544E-4,-0.0013744063,-1.5271181E-4,-3.9750001,-30.750002,-22.706251
1707067606247,-0.5629115,-0.039481573,9.865907,3.8177954E-4,-0.0022143214,-7.635591E-4,-3.99375,-30.7875,-22.7625
1707067606449,-0.55363935,-0.04875376,9.867402,3.0542363E-4,-0.0017561859,2.2906772E-4,-3.91875,-30.7875,-22.78125
1707067606652,-0.56141603,-0.044566322,9.87817,-0.0,-0.0029015245,7.635591E-5,-3.825,-30.7875,-22.85625
1707067606854,-0.55064833,-0.041575294,9.863514,6.8720314E-4,-5.344914E-4,0.0,-3.80625,-30.656252,-22.85625
1707067607056,-0.5557331,-0.040677983,9.868599,2.2906772E-4,-0.0020616094,-5.344914E-4,-3.825,-30.618752,-22.875
1707067607258,-0.5518447,-0.040977087,9.867702,4.5813544E-4,-0.0012216945,-3.0542363E-4,-3.7875001,-30.750002,-22.893751
1707067607461,-0.5494519,-0.041575294,9.866804,5.344914E-4,-0.0012980504,0.0,-3.7500002,-30.750002,-22.893751
1707067607663,-0.5623133,-0.041575294,9.865907,4.5813544E-4,-0.0015271181,-3.0542363E-4,-3.7875001,-30.656252,-22.931252
1707067607865,-0.5593223,-0.03918247,9.867702,3.8177954E-4,-0.0011453386,-7.635591E-5,-3.825,-30.656252,-22.9125
1707067608067,-0.5554339,-0.037686955,9.8682995,3.8177954E-4,-0.0014507623,-2.2906772E-4,-3.8812501,-30.712502,-22.893751
1707067608270,-0.55692947,-0.0424726,9.868599,5.344914E-4,-0.0014507623,-2.2906772E-4,-3.9375002,-30.69375,-22.800001
1707067608472,-0.5605187,-0.040378883,9.865309,4.5813544E-4,-0.0014507623,1.5271181E-4,-3.9,-30.712502,-22.800001
1707067608675,-0.5620142,-0.044865426,9.879965,6.1084726E-4,-6.1084726E-4,3.0542363E-4,-3.9750001,-30.768751,-22.743752
1707067608877,-0.56350976,-0.046959143,9.864411,6.1084726E-4,-0.0011453386,-1.5271181E-4,-3.9750001,-30.656252,-22.6875
1707067609079,-0.55334026,-0.040378883,9.866505,4.5813544E-4,-0.0012216945,-2.2906772E-4,-3.9750001,-30.581251,-22.650002
1707067609281,-0.56500524,-0.03888337,9.865009,4.5813544E-4,-0.0012216945,1.5271181E-4,-3.9375002,-30.54375,-22.63125
1707067609484,-0.55483574,-0.042173497,9.864711,5.344914E-4,-0.0014507623,-2.2906772E-4,-3.91875,-30.768751,-22.5
1707067609686,-0.5587241,-0.04007978,9.867402,4.5813544E-4,-0.0012216945,-2.2906772E-4,-3.8625002,-30.69375,-22.462502
